127.0.0.1 - - [21/Nov/2025:12:19:19 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:19 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/operation-types/ HTTP/1.1" 200 167 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/companies/trending/?days=30&limit=5 HTTP/1.1" 200 361 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/operation-types/ HTTP/1.1" 200 167 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:21 +0000] "GET /api/jobs/companies/trending/?days=30&limit=5 HTTP/1.1" 200 361 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
